-BEGIN HEADER-,,,,,,,,,,,,
NASA/POWER Source Native Resolution Hourly Data ,,,,,,,,,,,,
Dates (month/day/year): 01/01/2021 through 12/31/2021 in LST,,,,,,,,,,,,
Location: Latitude  29.7807   Longitude 40.0982 ,,,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 685.2 meters,,,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,,
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) ,,,,,,,,,,,,
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) ,,,,,,,,,,,,
T2M                     MERRA-2 Temperature at 2 Meters (C) ,,,,,,,,,,,,
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/hour) ,,,,,,,,,,,,
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) ,,,,,,,,,,,,
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface Total PAR (Wh/m^2) ,,,,,,,,,,,,
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,,,,,
PS                      MERRA-2 Surface Pressure (kPa) ,,,,,,,,,,,,
PSC                     MERRA-2 Corrected Atmospheric Pressure (Adjusted For Site Elevation) (kPa) ,,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,,
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_UV_INDEX,T2M,PRECTOTCORR,ALLSKY_KT,CLRSKY_SFC_PAR_TOT,RH2M,PS,PSC
2021,4,17,7,234.07,0.5,19.63,0,0.49,104.45,44.72,93.9,101.66
2021,4,17,8,454,1.83,22.75,0,0.6,203.78,40.34,93.92,101.6
2021,4,17,9,663.35,3.8,25.51,0,0.68,298.06,34.45,93.92,101.52
2021,4,17,10,827.72,6.03,27.86,0,0.72,371.46,29.08,93.89,101.42
2021,4,17,11,931.55,7.65,29.63,0,0.75,415.9,25.36,93.83,101.32
2021,4,17,12,941.51,-999,30.91,0,0.74,432.58,22.89,93.77,101.22
2021,4,17,13,896.66,-999,31.67,0,0.74,412.08,21.46,93.7,101.13
2021,4,17,14,804.97,5.68,31.95,0,0.74,361.25,20.86,93.66,101.08
2021,4,17,15,612.4,3.33,31.77,0,0.69,279.84,21,93.64,101.06
2021,4,17,16,390,1.38,31.14,0,0.61,180.65,21.63,93.63,101.07
2021,4,17,17,175.82,0.25,30.02,0,0.49,80.94,23,93.66,101.12
2021,4,17,18,23.2,0.03,27.07,0,0.31,9.23,26.93,93.69,101.23
2021,4,17,19,0,0,25.92,0,-999,0,27.36,93.74,101.31
2021,4,17,20,0,0,25.38,0,-999,0,25.73,93.8,101.4
2021,4,17,21,0,0,24.26,0,-999,0,24.41,93.86,101.49
2021,4,17,22,0,0,22.72,0,-999,0,23.91,93.89,101.57
2021,4,17,23,0,0,20.99,0,-999,0,24.71,93.91,101.63
2021,4,18,0,0,0,19.54,0,-999,0,26.3,93.91,101.67
2021,4,18,1,0,0,18.32,0,-999,0,29.16,93.9,101.7
2021,4,18,2,0,0,17.4,0,-999,0,33.7,93.9,101.72
2021,4,18,3,0,0,16.74,0,-999,0,40.89,93.9,101.74
2021,4,18,4,0,0,16.18,0,-999,0,50.36,93.92,101.77
2021,4,18,5,0,0,15.68,0,-999,0,58.23,93.94,101.81
2021,4,18,6,77.97,0.05,16.75,0,0.41,33.5,56.93,93.99,101.83
2021,4,18,7,278.95,0.6,19.47,0,0.58,122.88,48.82,94.06,101.83
2021,4,18,8,514.2,2.17,22.94,0,0.68,228.1,39.48,94.11,101.8
2021,4,18,9,717.88,4.38,28.26,0,0.73,321.58,25.67,94.13,101.68
2021,4,18,10,837.33,6.45,31.25,0,0.73,391.83,18.05,94.11,101.58
2021,4,18,11,890.85,7.62,32.71,0,0.71,433.38,15,94.05,101.48
2021,4,18,12,925.12,8.35,33.69,0,0.73,452.8,13.16,93.97,101.37
2021,4,18,13,816.53,6.9,34.22,0,0.67,430.57,12.24,93.93,101.31
2021,4,18,14,592.95,4.53,34.24,0,0.54,377.15,11.91,93.89,101.27
2021,4,18,15,446.9,2.67,34,0,0.5,296.88,11.85,93.87,101.26
2021,4,18,16,269.5,1.1,33.39,0,0.42,196.45,12.11,93.86,101.25
2021,4,18,17,122.57,0.2,31.99,0,0.34,88.85,13.48,93.86,101.29
2021,4,18,18,18.38,0.03,28.28,0,0.24,10.1,17.38,93.88,101.41
2021,4,18,19,0,0,26.25,0,-999,0,18.84,93.91,101.49
2021,4,18,20,0,0,24.87,0,-999,0,20.02,93.96,101.59
2021,4,18,21,0,0,23.84,0,-999,0,21.25,93.99,101.64
2021,4,18,22,0,0,22.91,0,-999,0,22.8,93.98,101.65
2021,4,18,23,0,0,22.05,0,-999,0,24.59,93.96,101.66
2021,4,19,0,0,0,21.31,0,-999,0,26.31,93.93,101.65
2021,4,19,1,0,0,20.65,0,-999,0,27.82,93.9,101.63
2021,4,19,2,0,0,20.06,0,-999,0,29.04,93.87,101.62
2021,4,19,3,0,0,19.5,0,-999,0,30.06,93.86,101.62
2021,4,19,4,0,0,19,0,-999,0,30.67,93.87,101.64
2021,4,19,5,0,0,18.5,0,-999,0,31.01,93.87,101.65
2021,4,19,6,77.22,0.05,19.4,0,0.39,35.67,28.53,93.91,101.67
2021,4,19,7,279.1,0.68,23.28,0,0.57,129.48,21.71,93.97,101.63
2021,4,19,8,521.05,2.38,26.15,0,0.69,235.12,18.08,94.01,101.61
2021,4,19,9,737.08,4.82,31.09,0,0.75,328.3,13.98,94.04,101.51
2021,4,19,10,906,7.43,33.81,0,0.78,399,12.25,94.03,101.43
2021,4,19,11,998.17,9.27,34.94,0,0.8,439.43,11.47,93.98,101.35
2021,4,19,12,991.4,8.9,35.57,0,0.78,433.25,10.97,93.9,101.24
2021,4,19,13,936.58,7.82,35.98,0,0.77,408.95,10.56,93.79,101.12
2021,4,19,14,794.87,-999,36.05,0,0.73,365.57,10.38,93.71,101.03
2021,4,19,15,618.38,3.25,35.76,0,0.69,269.97,10.36,93.66,100.98
2021,4,19,16,384.58,1.3,35.06,0,0.59,167.5,10.61,93.64,100.98
2021,4,19,17,172.6,0.25,33.53,0,0.47,75.65,11.64,93.64,101.02
2021,4,19,18,22.35,0.03,28.82,0,0.29,9.32,16.01,93.66,101.15
2021,4,19,19,0,0,26.42,0,-999,0,18.26,93.7,101.26
2021,4,19,20,0,0,25.36,0,-999,0,19.64,93.75,101.35
2021,4,19,21,0,0,24.28,0,-999,0,21.3,93.79,101.42
2021,4,19,22,0,0,23.23,0,-999,0,23.11,93.8,101.45
2021,4,19,23,0,0,22.41,0,-999,0,24.95,93.77,101.45
2021,4,20,0,0,0,21.75,0,-999,0,26.71,93.74,101.43
2021,4,20,1,0,0,21.06,0,-999,0,28.39,93.7,101.41
2021,4,20,2,0,0,20.41,0,-999,0,29.92,93.68,101.4
2021,4,20,3,0,0,19.94,0,-999,0,31.05,93.66,101.39
2021,4,20,4,0,0,19.6,0,-999,0,31.91,93.66,101.4
2021,4,20,5,0,0,19.25,0,-999,0,32.82,93.68,101.43
2021,4,20,6,65.97,0.05,20.33,0,0.33,36.57,31.02,93.72,101.44
2021,4,20,7,279.48,0.75,23.34,0,0.57,132.3,26.19,93.76,101.41
2021,4,20,8,490.73,2.47,26.33,0,0.64,236.55,22.17,93.78,101.36
2021,4,20,9,679.53,4.95,31.38,0,0.69,330.66,16.42,93.78,101.22
2021,4,20,10,841.65,7.18,34.63,0,0.73,401.07,14.08,93.73,101.09
2021,4,20,11,943.45,8.75,35.82,0,0.75,442.45,13.74,93.66,100.98
2021,4,20,12,884.75,7.93,36.58,0,0.69,439.6,13.75,93.57,100.87
2021,4,20,13,855.8,7.28,37.03,0,0.7,416.55,13.57,93.49,100.77
2021,4,20,14,708.67,5.45,37.11,0,0.65,361.98,13.45,93.42,100.69
2021,4,20,15,517.15,3.17,36.73,0,0.58,280.72,13.48,93.36,100.63
2021,4,20,16,298.33,1.23,35.75,0,0.46,181.55,13.84,93.33,100.63
2021,4,20,17,122.95,0.22,33.88,0,0.33,80.3,15.27,93.33,100.67
2021,4,20,18,17.05,0.03,30.78,0,0.21,10.02,17.79,93.34,100.76
2021,4,20,19,0,0,28.71,0,-999,0,18.94,93.35,100.83
2021,4,20,20,0,0,27.48,0,-999,0,19.5,93.38,100.89
2021,4,20,21,0,0,26.65,0,-999,0,19.88,93.4,100.93
2021,4,20,22,0,0,25.7,0,-999,0,20.75,93.39,100.95
2021,4,20,23,0,0,24.28,0,-999,0,22.73,93.4,101
2021,4,21,0,0,0,23.06,0,-999,0,28.24,93.44,101.07
2021,4,21,1,0,0,22.25,0,-999,0,42.98,93.46,101.11
2021,4,21,2,0,0,21.49,0,-999,0,57.84,93.46,101.13
2021,4,21,3,0,0,21.06,0,-999,0,62.36,93.47,101.16
2021,4,21,4,0,0,20.85,0,-999,0,62.9,93.51,101.2
2021,4,21,5,0,0,20.48,0,-999,0,63.63,93.55,101.25
2021,4,21,6,78.25,0.08,21.66,0,0.38,37.2,58.35,93.58,101.26
2021,4,21,7,273.27,0.75,24.21,0,0.55,128.68,49.42,93.61,101.22
2021,4,21,8,506.67,2.53,27.87,0,0.66,234.11,37.75,93.62,101.13
2021,4,21,9,720.17,5.07,32.62,0,0.73,327.75,23.95,93.62,101.01
2021,4,21,10,880.88,7.68,34.74,0,0.76,398.3,18.98,93.58,100.92
2021,4,21,11,956.65,9.25,35.71,0,0.76,439.5,16.86,93.53,100.85
2021,4,21,12,937.83,8.65,36.33,0,0.73,428.18,15.28,93.48,100.77
2021,4,21,13,881.42,7.68,36.92,0,0.72,405.21,14.02,93.42,100.69
2021,4,21,14,744.1,5.62,37.27,0,0.68,350.67,13.19,93.35,100.62
2021,4,21,15,563.17,3.28,36.97,0,0.63,269.58,13.23,93.3,100.56
2021,4,21,16,326.48,1.27,35.89,0,0.5,171.3,14.46,93.29,100.58
2021,4,21,17,144,0.25,33.76,0,0.39,76.35,16.73,93.33,100.67
2021,4,21,18,21.67,0.03,30.93,0,0.26,9.85,19.18,93.4,100.82
2021,4,21,19,0,0,28.66,0,-999,0,20.61,93.46,100.94
2021,4,21,20,0,0,27.21,0,-999,0,21.9,93.51,101.04
2021,4,21,21,0,0,26.03,0,-999,0,23.31,93.55,101.11
2021,4,21,22,0,0,24.96,0,-999,0,24.75,93.57,101.16
2021,4,21,23,0,0,23.91,0,-999,0,26.37,93.6,101.21
2021,4,22,0,0,0,23.26,0,-999,0,27.58,93.6,101.24
2021,4,22,1,0,0,22.71,0,-999,0,28.84,93.6,101.25
2021,4,22,2,0,0,22.54,0,-999,0,29.85,93.6,101.26
2021,4,22,3,0,0,22.61,0,-999,0,31.03,93.6,101.26
